create_at;id;id_name;content;type;name;
2024-04-21 01:00:14;2309938;26;4;6;ID касеты месяц;
2024-04-21 01:00:14;2309939;27;20;6;ID касеты день;
2024-04-21 01:00:14;2309940;28;5;6;ID касеты номер;
2024-04-21 01:00:18;2309997;19;true;1;Работа;
2024-04-21 01:00:18;2309998;20;false;1;Авария процесса;
2024-04-21 01:00:18;2309999;21;false;1;Окончание процесса;
2024-04-21 01:00:18;2310000;25;2024;6;ID касеты год;
2024-04-21 01:00:18;2310001;26;4;6;ID касеты месяц;
2024-04-21 01:00:18;2310002;27;20;6;ID касеты день;
2024-04-21 01:00:18;2310003;28;5;6;ID касеты номер;
2024-04-21 01:29:27;2312347;19;true;1;Работа;
2024-04-21 01:29:27;2312348;20;false;1;Авария процесса;
2024-04-21 01:29:27;2312349;21;false;1;Окончание процесса;
2024-04-21 01:29:27;2312350;25;2024;6;ID касеты год;
2024-04-21 01:29:27;2312351;26;4;6;ID касеты месяц;
2024-04-21 01:29:27;2312352;27;20;6;ID касеты день;
2024-04-21 01:29:27;2312353;28;5;6;ID касеты номер;
2024-04-21 01:29:36;2312396;19;true;1;Работа;
2024-04-21 01:29:36;2312397;20;false;1;Авария процесса;
2024-04-21 01:29:36;2312398;21;false;1;Окончание процесса;
2024-04-21 01:29:36;2312399;25;2024;6;ID касеты год;
2024-04-21 01:29:36;2312400;26;4;6;ID касеты месяц;
2024-04-21 01:29:36;2312401;27;20;6;ID касеты день;
2024-04-21 01:29:36;2312402;28;5;6;ID касеты номер;
2024-04-21 02:49:26;2318674;19;true;1;Работа;
2024-04-21 02:49:26;2318675;20;false;1;Авария процесса;
2024-04-21 02:49:26;2318676;21;false;1;Окончание процесса;
2024-04-21 02:49:26;2318677;25;2024;6;ID касеты год;
2024-04-21 02:49:26;2318678;26;4;6;ID касеты месяц;
2024-04-21 02:49:26;2318679;27;20;6;ID касеты день;
2024-04-21 02:49:26;2318680;28;5;6;ID касеты номер;
2024-04-21 03:49:14;2323304;25;0;6;ID касеты год;
2024-04-21 03:49:14;2323306;26;0;6;ID касеты месяц;
2024-04-21 03:49:14;2323307;27;0;6;ID касеты день;
2024-04-21 03:49:14;2323308;28;0;6;ID касеты номер;
2024-04-21 03:49:16;2323311;19;false;1;Работа;
2024-04-21 03:49:16;2323312;21;true;1;Окончание процесса;
2024-04-21 04:09:53;2325086;21;false;1;Окончание процесса;
2024-04-21 04:09:57;2325096;21;true;1;Окончание процесса;
2024-04-21 04:32:01;2326773;21;false;1;Окончание процесса;
2024-04-21 04:32:05;2326781;21;true;1;Окончание процесса;
2024-04-21 04:58:33;2328698;21;false;1;Окончание процесса;
2024-04-21 04:58:35;2328706;25;2024;6;ID касеты год;
2024-04-21 04:58:35;2328707;26;4;6;ID касеты месяц;
2024-04-21 04:58:35;2328708;27;20;6;ID касеты день;
2024-04-21 04:58:35;2328709;28;3;6;ID касеты номер;
2024-04-21 04:58:44;2328743;19;true;1;Работа;
2024-04-21 04:58:44;2328744;20;false;1;Авария процесса;
2024-04-21 04:58:44;2328745;21;false;1;Окончание процесса;
2024-04-21 04:58:44;2328746;25;2024;6;ID касеты год;
2024-04-21 04:58:44;2328747;26;4;6;ID касеты месяц;
2024-04-21 04:58:44;2328748;27;20;6;ID касеты день;
2024-04-21 04:58:44;2328749;28;3;6;ID касеты номер;
2024-04-21 06:37:36;2336676;19;true;1;Работа;
2024-04-21 06:37:36;2336677;20;false;1;Авария процесса;
2024-04-21 06:37:36;2336678;21;false;1;Окончание процесса;
2024-04-21 06:37:36;2336679;25;2024;6;ID касеты год;
2024-04-21 06:37:36;2336680;26;4;6;ID касеты месяц;
2024-04-21 06:37:36;2336681;27;20;6;ID касеты день;
2024-04-21 06:37:36;2336682;28;3;6;ID касеты номер;
2024-04-21 06:37:44;2336720;19;true;1;Работа;
2024-04-21 06:37:44;2336721;20;false;1;Авария процесса;
2024-04-21 06:37:44;2336722;21;false;1;Окончание процесса;
2024-04-21 06:37:44;2336723;25;2024;6;ID касеты год;
2024-04-21 06:37:44;2336724;26;4;6;ID касеты месяц;
2024-04-21 06:37:44;2336725;27;20;6;ID касеты день;
2024-04-21 06:37:44;2336726;28;3;6;ID касеты номер;
2024-04-21 09:17:40;2349255;19;false;1;Работа;
2024-04-21 09:17:44;2349257;19;true;1;Работа;
2024-04-21 10:05:20;2352780;25;0;6;ID касеты год;
2024-04-21 10:05:20;2352781;26;0;6;ID касеты месяц;
2024-04-21 10:05:20;2352782;27;0;6;ID касеты день;
2024-04-21 10:05:20;2352783;28;0;6;ID касеты номер;
2024-04-21 10:05:22;2352787;19;false;1;Работа;
2024-04-21 10:05:22;2352788;21;true;1;Окончание процесса;
2024-04-21 10:25:44;2354536;21;false;1;Окончание процесса;
2024-04-21 10:25:46;2354542;25;2024;6;ID касеты год;
2024-04-21 10:25:46;2354543;26;4;6;ID касеты месяц;
2024-04-21 10:25:47;2354544;27;20;6;ID касеты день;
2024-04-21 10:25:47;2354546;28;9;6;ID касеты номер;
2024-04-21 10:25:53;2354585;19;false;1;Работа;
2024-04-21 10:25:53;2354586;20;false;1;Авария процесса;
2024-04-21 10:25:53;2354587;21;false;1;Окончание процесса;
2024-04-21 10:25:53;2354588;25;2024;6;ID касеты год;
2024-04-21 10:25:53;2354589;26;4;6;ID касеты месяц;
2024-04-21 10:25:53;2354590;27;20;6;ID касеты день;
2024-04-21 10:25:53;2354591;28;7;6;ID касеты номер;
2024-04-21 10:25:55;2354592;19;true;1;Работа;
2024-04-21 10:26:02;2354633;19;true;1;Работа;
2024-04-21 10:26:02;2354634;20;false;1;Авария процесса;
2024-04-21 10:26:02;2354635;21;false;1;Окончание процесса;
2024-04-21 10:26:02;2354636;25;2024;6;ID касеты год;
2024-04-21 10:26:02;2354637;26;4;6;ID касеты месяц;
2024-04-21 10:26:02;2354638;27;20;6;ID касеты день;
2024-04-21 10:26:02;2354639;28;7;6;ID касеты номер;
2024-04-21 12:08:03;2362893;19;true;1;Работа;
2024-04-21 12:08:03;2362894;20;false;1;Авария процесса;
2024-04-21 12:08:03;2362895;21;false;1;Окончание процесса;
2024-04-21 12:08:03;2362896;25;2024;6;ID касеты год;
2024-04-21 12:08:04;2362897;26;4;6;ID касеты месяц;
2024-04-21 12:08:04;2362898;27;20;6;ID касеты день;
2024-04-21 12:08:04;2362899;28;7;6;ID касеты номер;
2024-04-21 13:04:34;2367427;19;false;1;Работа;
2024-04-21 13:04:38;2367432;19;true;1;Работа;
2024-04-21 15:25:58;2378027;25;0;6;ID касеты год;
2024-04-21 15:25:58;2378028;26;0;6;ID касеты месяц;
2024-04-21 15:25:58;2378029;27;0;6;ID касеты день;
2024-04-21 15:25:58;2378030;28;0;6;ID касеты номер;
2024-04-21 15:26:01;2378038;19;false;1;Работа;
2024-04-21 15:26:01;2378039;21;true;1;Окончание процесса;
2024-04-21 15:58:20;2380717;21;false;1;Окончание процесса;
2024-04-21 15:58:22;2380719;25;2024;6;ID касеты год;
2024-04-21 15:58:22;2380720;26;4;6;ID касеты месяц;
2024-04-21 15:58:22;2380721;27;19;6;ID касеты день;
2024-04-21 15:58:22;2380722;28;10;6;ID касеты номер;
2024-04-21 15:58:23;2380724;27;20;6;ID касеты день;
2024-04-21 15:58:23;2380725;28;8;6;ID касеты номер;
2024-04-21 15:58:30;2380766;19;true;1;Работа;
2024-04-21 15:58:30;2380767;20;false;1;Авария процесса;
2024-04-21 15:58:30;2380768;21;false;1;Окончание процесса;
2024-04-21 15:58:30;2380769;25;2024;6;ID касеты год;
2024-04-21 15:58:30;2380770;26;4;6;ID касеты месяц;
2024-04-21 15:58:30;2380771;27;20;6;ID касеты день;
2024-04-21 15:58:30;2380772;28;8;6;ID касеты номер;
2024-04-21 17:29:31;2388226;19;true;1;Работа;
2024-04-21 17:29:31;2388227;20;false;1;Авария процесса;
2024-04-21 17:29:31;2388228;21;false;1;Окончание процесса;
2024-04-21 17:29:31;2388229;25;2024;6;ID касеты год;
2024-04-21 17:29:31;2388230;26;4;6;ID касеты месяц;
2024-04-21 17:29:31;2388231;27;20;6;ID касеты день;
2024-04-21 17:29:31;2388232;28;8;6;ID касеты номер;
2024-04-21 17:34:07;2388595;19;true;1;Работа;
2024-04-21 17:34:07;2388596;20;false;1;Авария процесса;
2024-04-21 17:34:07;2388597;21;false;1;Окончание процесса;
2024-04-21 17:34:07;2388598;25;2024;6;ID касеты год;
2024-04-21 17:34:07;2388599;26;4;6;ID касеты месяц;
2024-04-21 17:34:07;2388600;27;20;6;ID касеты день;
2024-04-21 17:34:07;2388601;28;8;6;ID касеты номер;
2024-04-21 19:45:39;2398733;19;true;1;Работа;
2024-04-21 19:45:39;2398734;20;false;1;Авария процесса;
2024-04-21 19:45:39;2398735;21;false;1;Окончание процесса;
2024-04-21 19:45:39;2398736;25;2024;6;ID касеты год;
2024-04-21 19:45:39;2398737;26;4;6;ID касеты месяц;
2024-04-21 19:45:39;2398738;27;20;6;ID касеты день;
2024-04-21 19:45:39;2398739;28;8;6;ID касеты номер;
2024-04-21 20:00:39;2399660;19;true;1;Работа;
2024-04-21 20:00:39;2399661;20;false;1;Авария процесса;
2024-04-21 20:00:39;2399662;21;false;1;Окончание процесса;
2024-04-21 20:00:39;2399663;25;2024;6;ID касеты год;
2024-04-21 20:00:39;2399664;26;4;6;ID касеты месяц;
2024-04-21 20:00:39;2399665;27;20;6;ID касеты день;
2024-04-21 20:00:39;2399666;28;8;6;ID касеты номер;
2024-04-21 20:58:29;2403704;25;0;6;ID касеты год;
2024-04-21 20:58:29;2403705;26;0;6;ID касеты месяц;
2024-04-21 20:58:29;2403706;27;0;6;ID касеты день;
2024-04-21 20:58:29;2403708;28;0;6;ID касеты номер;
2024-04-21 20:58:33;2403713;19;false;1;Работа;
2024-04-21 20:58:33;2403714;21;true;1;Окончание процесса;
2024-04-21 22:08:12;2408862;21;false;1;Окончание процесса;
2024-04-21 22:08:16;2408866;25;2024;6;ID касеты год;
2024-04-21 22:08:16;2408868;26;4;6;ID касеты месяц;
2024-04-21 22:08:16;2408869;27;21;6;ID касеты день;
2024-04-21 22:08:16;2408870;28;10;6;ID касеты номер;
2024-04-21 22:08:25;2408913;19;true;1;Работа;
2024-04-21 22:08:25;2408914;20;false;1;Авария процесса;
2024-04-21 22:08:25;2408915;21;false;1;Окончание процесса;
2024-04-21 22:08:25;2408916;25;2024;6;ID касеты год;
2024-04-21 22:08:25;2408917;26;4;6;ID касеты месяц;
2024-04-21 22:08:25;2408918;27;21;6;ID касеты день;
2024-04-21 22:08:25;2408919;28;10;6;ID касеты номер;
2024-04-21 22:24:23;2410120;19;true;1;Работа;
2024-04-21 22:24:23;2410121;20;false;1;Авария процесса;
2024-04-21 22:24:23;2410122;21;false;1;Окончание процесса;
2024-04-21 22:24:23;2410123;25;2024;6;ID касеты год;
2024-04-21 22:24:23;2410124;26;4;6;ID касеты месяц;
2024-04-21 22:24:23;2410125;27;21;6;ID касеты день;
2024-04-21 22:24:23;2410126;28;10;6;ID касеты номер;
2024-04-21 22:24:33;2410164;19;true;1;Работа;
2024-04-21 22:24:33;2410165;20;false;1;Авария процесса;
2024-04-21 22:24:33;2410166;21;false;1;Окончание процесса;
2024-04-21 22:24:33;2410167;25;2024;6;ID касеты год;
2024-04-21 22:24:33;2410168;26;4;6;ID касеты месяц;
2024-04-21 22:24:33;2410169;27;21;6;ID касеты день;
2024-04-21 22:24:33;2410170;28;10;6;ID касеты номер;
2024-04-21 22:24:39;2410192;19;true;1;Работа;
2024-04-21 22:24:39;2410193;20;false;1;Авария процесса;
2024-04-21 22:24:39;2410194;21;false;1;Окончание процесса;
2024-04-21 22:24:39;2410195;25;2024;6;ID касеты год;
2024-04-21 22:24:39;2410196;26;4;6;ID касеты месяц;
2024-04-21 22:24:39;2410197;27;21;6;ID касеты день;
2024-04-21 22:24:39;2410198;28;10;6;ID касеты номер;
2024-04-21 22:24:45;2410223;19;true;1;Работа;
2024-04-21 22:24:45;2410224;20;false;1;Авария процесса;
2024-04-21 22:24:45;2410225;21;false;1;Окончание процесса;
2024-04-21 22:24:45;2410226;25;2024;6;ID касеты год;
2024-04-21 22:24:45;2410227;26;4;6;ID касеты месяц;
2024-04-21 22:24:45;2410228;27;21;6;ID касеты день;
2024-04-21 22:24:45;2410229;28;10;6;ID касеты номер;
2024-04-21 22:24:57;2410248;19;true;1;Работа;
2024-04-21 22:24:57;2410249;20;false;1;Авария процесса;
2024-04-21 22:24:57;2410250;21;false;1;Окончание процесса;
2024-04-21 22:24:57;2410251;25;2024;6;ID касеты год;
2024-04-21 22:24:57;2410252;26;4;6;ID касеты месяц;
2024-04-21 22:24:57;2410253;27;21;6;ID касеты день;
2024-04-21 22:24:57;2410254;28;10;6;ID касеты номер;
2024-04-21 22:28:13;2410547;19;true;1;Работа;
2024-04-21 22:28:13;2410548;20;false;1;Авария процесса;
2024-04-21 22:28:13;2410549;21;false;1;Окончание процесса;
2024-04-21 22:28:13;2410550;25;2024;6;ID касеты год;
2024-04-21 22:28:13;2410551;26;4;6;ID касеты месяц;
2024-04-21 22:28:13;2410552;27;21;6;ID касеты день;
2024-04-21 22:28:13;2410553;28;10;6;ID касеты номер;
2024-04-21 22:32:32;2411077;19;true;1;Работа;
2024-04-21 22:32:32;2411078;20;false;1;Авария процесса;
2024-04-21 22:32:32;2411079;21;false;1;Окончание процесса;
2024-04-21 22:32:32;2411080;25;2024;6;ID касеты год;
2024-04-21 22:32:32;2411081;26;4;6;ID касеты месяц;
2024-04-21 22:32:32;2411082;27;21;6;ID касеты день;
2024-04-21 22:32:32;2411083;28;10;6;ID касеты номер;
2024-04-21 22:38:52;2411626;19;true;1;Работа;
2024-04-21 22:38:52;2411627;20;false;1;Авария процесса;
2024-04-21 22:38:52;2411628;21;false;1;Окончание процесса;
2024-04-21 22:38:52;2411629;25;2024;6;ID касеты год;
2024-04-21 22:38:52;2411630;26;4;6;ID касеты месяц;
2024-04-21 22:38:52;2411631;27;21;6;ID касеты день;
2024-04-21 22:38:52;2411632;28;10;6;ID касеты номер;
2024-04-22 01:33:39;2425196;25;0;6;ID касеты год;
2024-04-22 01:33:39;2425197;26;0;6;ID касеты месяц;
2024-04-22 01:33:39;2425198;27;0;6;ID касеты день;
2024-04-22 01:33:39;2425199;28;0;6;ID касеты номер;
2024-04-22 01:33:42;2425204;20;true;1;Авария процесса;
2024-04-22 01:34:12;2425228;20;false;1;Авария процесса;
2024-04-22 02:03:35;2426912;19;true;1;Работа;
2024-04-22 02:03:35;2426913;20;false;1;Авария процесса;
2024-04-22 02:03:35;2426914;21;false;1;Окончание процесса;
2024-04-22 02:03:35;2426915;25;0;6;ID касеты год;
2024-04-22 02:03:35;2426916;26;0;6;ID касеты месяц;
2024-04-22 02:03:35;2426917;27;0;6;ID касеты день;
2024-04-22 02:03:35;2426918;28;0;6;ID касеты номер;
2024-04-22 02:05:11;2427183;19;true;1;Работа;
2024-04-22 02:05:11;2427184;20;false;1;Авария процесса;
2024-04-22 02:05:11;2427185;21;false;1;Окончание процесса;
2024-04-22 02:05:11;2427186;25;0;6;ID касеты год;
2024-04-22 02:05:11;2427187;26;0;6;ID касеты месяц;
2024-04-22 02:05:11;2427188;27;0;6;ID касеты день;
2024-04-22 02:05:11;2427189;28;0;6;ID касеты номер;
2024-04-22 02:06:07;2427359;19;true;1;Работа;
2024-04-22 02:06:07;2427360;20;false;1;Авария процесса;
2024-04-22 02:06:07;2427361;21;false;1;Окончание процесса;
2024-04-22 02:06:07;2427362;25;0;6;ID касеты год;
2024-04-22 02:06:07;2427363;26;0;6;ID касеты месяц;
2024-04-22 02:06:07;2427364;27;0;6;ID касеты день;
2024-04-22 02:06:07;2427365;28;0;6;ID касеты номер;
2024-04-22 02:11:12;2428145;19;true;1;Работа;
2024-04-22 02:11:12;2428146;20;false;1;Авария процесса;
2024-04-22 02:11:12;2428147;21;false;1;Окончание процесса;
2024-04-22 02:11:12;2428148;25;0;6;ID касеты год;
2024-04-22 02:11:12;2428149;26;0;6;ID касеты месяц;
2024-04-22 02:11:12;2428150;27;0;6;ID касеты день;
2024-04-22 02:11:12;2428151;28;0;6;ID касеты номер;
2024-04-22 02:17:00;2428638;19;true;1;Работа;
2024-04-22 02:17:00;2428639;20;false;1;Авария процесса;
2024-04-22 02:17:00;2428640;21;false;1;Окончание процесса;
2024-04-22 02:17:00;2428641;25;0;6;ID касеты год;
2024-04-22 02:17:00;2428642;26;0;6;ID касеты месяц;
2024-04-22 02:17:00;2428643;27;0;6;ID касеты день;
2024-04-22 02:17:00;2428644;28;0;6;ID касеты номер;
2024-04-22 02:17:08;2428676;19;true;1;Работа;
2024-04-22 02:17:08;2428677;20;false;1;Авария процесса;
2024-04-22 02:17:08;2428678;21;false;1;Окончание процесса;
2024-04-22 02:17:08;2428679;25;0;6;ID касеты год;
2024-04-22 02:17:08;2428680;26;0;6;ID касеты месяц;
2024-04-22 02:17:08;2428681;27;0;6;ID касеты день;
2024-04-22 02:17:08;2428682;28;0;6;ID касеты номер;
2024-04-22 02:17:16;2428715;19;true;1;Работа;
2024-04-22 02:17:16;2428716;20;false;1;Авария процесса;
2024-04-22 02:17:16;2428717;21;false;1;Окончание процесса;
2024-04-22 02:17:16;2428718;25;0;6;ID касеты год;
2024-04-22 02:17:16;2428719;26;0;6;ID касеты месяц;
2024-04-22 02:17:16;2428720;27;0;6;ID касеты день;
2024-04-22 02:17:16;2428721;28;0;6;ID касеты номер;
2024-04-22 02:17:25;2428754;19;true;1;Работа;
2024-04-22 02:17:25;2428755;20;false;1;Авария процесса;
2024-04-22 02:17:25;2428756;21;false;1;Окончание процесса;
2024-04-22 02:17:25;2428757;25;0;6;ID касеты год;
2024-04-22 02:17:25;2428758;26;0;6;ID касеты месяц;
2024-04-22 02:17:25;2428759;27;0;6;ID касеты день;
2024-04-22 02:17:25;2428760;28;0;6;ID касеты номер;
2024-04-22 02:17:35;2428806;19;true;1;Работа;
2024-04-22 02:17:35;2428807;20;false;1;Авария процесса;
2024-04-22 02:17:35;2428808;21;false;1;Окончание процесса;
2024-04-22 02:17:35;2428809;25;0;6;ID касеты год;
2024-04-22 02:17:35;2428810;26;0;6;ID касеты месяц;
2024-04-22 02:17:35;2428811;27;0;6;ID касеты день;
2024-04-22 02:17:35;2428812;28;0;6;ID касеты номер;
2024-04-22 02:17:52;2428853;19;true;1;Работа;
2024-04-22 02:17:52;2428854;20;false;1;Авария процесса;
2024-04-22 02:17:52;2428855;21;false;1;Окончание процесса;
2024-04-22 02:17:52;2428856;25;0;6;ID касеты год;
2024-04-22 02:17:52;2428857;26;0;6;ID касеты месяц;
2024-04-22 02:17:52;2428858;27;0;6;ID касеты день;
2024-04-22 02:17:52;2428859;28;0;6;ID касеты номер;
2024-04-22 02:24:47;2429396;19;true;1;Работа;
2024-04-22 02:24:47;2429397;20;false;1;Авария процесса;
2024-04-22 02:24:47;2429398;21;false;1;Окончание процесса;
2024-04-22 02:24:47;2429399;25;0;6;ID касеты год;
2024-04-22 02:24:47;2429400;26;0;6;ID касеты месяц;
2024-04-22 02:24:47;2429401;27;0;6;ID касеты день;
2024-04-22 02:24:47;2429402;28;0;6;ID касеты номер;
2024-04-22 03:08:34;2432707;19;false;1;Работа;
2024-04-22 03:08:34;2432708;21;true;1;Окончание процесса;
2024-04-22 03:22:18;2433680;19;false;1;Работа;
2024-04-22 03:22:18;2433681;20;false;1;Авария процесса;
2024-04-22 03:22:18;2433682;21;true;1;Окончание процесса;
2024-04-22 03:22:18;2433683;25;0;6;ID касеты год;
2024-04-22 03:22:18;2433684;26;0;6;ID касеты месяц;
2024-04-22 03:22:18;2433685;27;0;6;ID касеты день;
2024-04-22 03:22:18;2433686;28;0;6;ID касеты номер;
2024-04-22 03:28:59;2434333;19;false;1;Работа;
2024-04-22 03:28:59;2434334;20;false;1;Авария процесса;
2024-04-22 03:28:59;2434335;21;true;1;Окончание процесса;
2024-04-22 03:28:59;2434336;25;0;6;ID касеты год;
2024-04-22 03:28:59;2434337;26;0;6;ID касеты месяц;
2024-04-22 03:28:59;2434338;27;0;6;ID касеты день;
2024-04-22 03:28:59;2434339;28;0;6;ID касеты номер;
2024-04-22 03:31:08;2434698;19;false;1;Работа;
2024-04-22 03:31:08;2434699;20;false;1;Авария процесса;
2024-04-22 03:31:08;2434700;21;true;1;Окончание процесса;
2024-04-22 03:31:08;2434701;25;0;6;ID касеты год;
2024-04-22 03:31:08;2434702;26;0;6;ID касеты месяц;
2024-04-22 03:31:08;2434703;27;0;6;ID касеты день;
2024-04-22 03:31:08;2434704;28;0;6;ID касеты номер;
2024-04-22 03:33:08;2435004;19;false;1;Работа;
2024-04-22 03:33:08;2435005;20;false;1;Авария процесса;
2024-04-22 03:33:08;2435006;21;true;1;Окончание процесса;
2024-04-22 03:33:08;2435007;25;0;6;ID касеты год;
2024-04-22 03:33:08;2435008;26;0;6;ID касеты месяц;
2024-04-22 03:33:08;2435009;27;0;6;ID касеты день;
2024-04-22 03:33:08;2435010;28;0;6;ID касеты номер;
2024-04-22 03:59:01;2437044;19;false;1;Работа;
2024-04-22 03:59:01;2437045;20;false;1;Авария процесса;
2024-04-22 03:59:01;2437046;21;true;1;Окончание процесса;
2024-04-22 03:59:01;2437047;25;0;6;ID касеты год;
2024-04-22 03:59:01;2437048;26;0;6;ID касеты месяц;
2024-04-22 03:59:01;2437049;27;0;6;ID касеты день;
2024-04-22 03:59:01;2437050;28;0;6;ID касеты номер;
2024-04-22 05:18:53;2442788;21;false;1;Окончание процесса;
2024-04-22 05:18:56;2442797;25;2024;6;ID касеты год;
2024-04-22 05:18:56;2442798;26;4;6;ID касеты месяц;
2024-04-22 05:18:56;2442799;27;21;6;ID касеты день;
2024-04-22 05:18:56;2442800;28;1;6;ID касеты номер;
2024-04-22 05:18:58;2442801;19;true;1;Работа;
2024-04-22 06:03:17;2446350;19;true;1;Работа;
2024-04-22 06:03:17;2446351;20;false;1;Авария процесса;
2024-04-22 06:03:17;2446352;21;false;1;Окончание процесса;
2024-04-22 06:03:18;2446353;25;2024;6;ID касеты год;
2024-04-22 06:03:18;2446354;26;4;6;ID касеты месяц;
2024-04-22 06:03:18;2446355;27;21;6;ID касеты день;
2024-04-22 06:03:18;2446356;28;1;6;ID касеты номер;
2024-04-22 10:22:12;2465646;25;0;6;ID касеты год;
2024-04-22 10:22:12;2465647;26;0;6;ID касеты месяц;
2024-04-22 10:22:12;2465648;27;0;6;ID касеты день;
2024-04-22 10:22:12;2465649;28;0;6;ID касеты номер;
2024-04-22 10:22:16;2465652;19;false;1;Работа;
2024-04-22 10:22:16;2465653;21;true;1;Окончание процесса;
2024-04-22 11:05:26;2466877;21;false;1;Окончание процесса;
2024-04-22 11:05:43;2466887;25;2024;6;ID касеты год;
2024-04-22 11:05:43;2466888;26;4;6;ID касеты месяц;
2024-04-22 11:05:43;2466889;27;21;6;ID касеты день;
2024-04-22 11:05:43;2466890;28;7;6;ID касеты номер;
2024-04-22 11:05:49;2466928;19;false;1;Работа;
2024-04-22 11:05:49;2466929;20;false;1;Авария процесса;
2024-04-22 11:05:49;2466930;21;false;1;Окончание процесса;
2024-04-22 11:05:49;2466931;25;2024;6;ID касеты год;
2024-04-22 11:05:50;2466932;26;4;6;ID касеты месяц;
2024-04-22 11:05:50;2466933;27;21;6;ID касеты день;
2024-04-22 11:05:50;2466934;28;7;6;ID касеты номер;
2024-04-22 11:05:58;2466970;19;false;1;Работа;
2024-04-22 11:05:58;2466971;20;false;1;Авария процесса;
2024-04-22 11:05:58;2466972;21;false;1;Окончание процесса;
2024-04-22 11:05:58;2466973;25;2024;6;ID касеты год;
2024-04-22 11:05:58;2466974;26;4;6;ID касеты месяц;
2024-04-22 11:05:58;2466975;27;21;6;ID касеты день;
2024-04-22 11:05:58;2466976;28;7;6;ID касеты номер;
2024-04-22 11:06:01;2466980;19;true;1;Работа;
2024-04-22 16:06:09;2489564;25;0;6;ID касеты год;
2024-04-22 16:06:09;2489565;26;0;6;ID касеты месяц;
2024-04-22 16:06:09;2489566;27;0;6;ID касеты день;
2024-04-22 16:06:09;2489567;28;0;6;ID касеты номер;
2024-04-22 16:06:12;2489576;19;false;1;Работа;
2024-04-22 16:06:12;2489577;21;true;1;Окончание процесса;
2024-04-22 17:09:09;2494515;21;false;1;Окончание процесса;
2024-04-22 17:10:53;2494584;28;5;6;ID касеты номер;
2024-04-22 17:11:02;2494590;25;2024;6;ID касеты год;
2024-04-22 17:11:21;2494598;27;21;6;ID касеты день;
2024-04-22 17:11:34;2494608;26;4;6;ID касеты месяц;
2024-04-22 17:11:39;2494611;19;true;1;Работа;
2024-04-22 22:11:45;2518263;26;0;6;ID касеты месяц;
2024-04-22 22:11:46;2518264;27;0;6;ID касеты день;
2024-04-22 22:11:46;2518265;28;0;6;ID касеты номер;
2024-04-22 22:11:46;2518271;19;false;1;Работа;
2024-04-22 22:11:46;2518272;21;true;1;Окончание процесса;
2024-04-22 22:11:46;2518273;25;0;6;ID касеты год;
2024-04-22 22:48:45;2521352;21;false;1;Окончание процесса;
2024-04-22 22:48:53;2521365;25;2024;6;ID касеты год;
2024-04-22 22:48:53;2521366;26;4;6;ID касеты месяц;
2024-04-22 22:48:53;2521367;27;21;6;ID касеты день;
2024-04-22 22:48:53;2521368;28;7;6;ID касеты номер;
2024-04-22 22:48:55;2521370;28;6;6;ID касеты номер;
2024-04-22 22:49:02;2521380;27;22;6;ID касеты день;
2024-04-22 22:49:10;2521396;19;true;1;Работа;
2024-04-22 23:35:10;2525354;19;true;1;Работа;
2024-04-22 23:35:10;2525355;20;false;1;Авария процесса;
2024-04-22 23:35:10;2525356;21;false;1;Окончание процесса;
2024-04-22 23:35:10;2525357;25;2024;6;ID касеты год;
2024-04-22 23:35:10;2525358;26;4;6;ID касеты месяц;
2024-04-22 23:35:10;2525359;27;22;6;ID касеты день;
2024-04-22 23:35:10;2525360;28;6;6;ID касеты номер;
2024-04-23 01:30:50;2535070;19;true;1;Работа;
2024-04-23 01:30:50;2535071;20;false;1;Авария процесса;
2024-04-23 01:30:50;2535072;21;false;1;Окончание процесса;
2024-04-23 01:30:50;2535073;25;2024;6;ID касеты год;
2024-04-23 01:30:50;2535074;26;4;6;ID касеты месяц;
2024-04-23 01:30:50;2535075;27;22;6;ID касеты день;
2024-04-23 01:30:50;2535076;28;6;6;ID касеты номер;
2024-04-23 01:32:28;2535327;19;true;1;Работа;
2024-04-23 01:32:28;2535328;20;false;1;Авария процесса;
2024-04-23 01:32:28;2535329;21;false;1;Окончание процесса;
2024-04-23 01:32:28;2535330;25;2024;6;ID касеты год;
2024-04-23 01:32:28;2535331;26;4;6;ID касеты месяц;
2024-04-23 01:32:28;2535332;27;22;6;ID касеты день;
2024-04-23 01:32:28;2535333;28;6;6;ID касеты номер;
2024-04-23 02:49:28;2541402;19;true;1;Работа;
2024-04-23 02:49:28;2541403;20;false;1;Авария процесса;
2024-04-23 02:49:28;2541404;21;false;1;Окончание процесса;
2024-04-23 02:49:28;2541405;25;2024;6;ID касеты год;
2024-04-23 02:49:28;2541406;26;4;6;ID касеты месяц;
2024-04-23 02:49:28;2541407;27;22;6;ID касеты день;
2024-04-23 02:49:28;2541408;28;6;6;ID касеты номер;
2024-04-23 02:55:42;2541870;19;true;1;Работа;
2024-04-23 02:55:42;2541871;20;false;1;Авария процесса;
2024-04-23 02:55:42;2541872;21;false;1;Окончание процесса;
2024-04-23 02:55:43;2541873;25;2024;6;ID касеты год;
2024-04-23 02:55:43;2541874;26;4;6;ID касеты месяц;
2024-04-23 02:55:43;2541875;27;22;6;ID касеты день;
2024-04-23 02:55:43;2541876;28;6;6;ID касеты номер;
2024-04-23 03:10:34;2543186;19;true;1;Работа;
